ma_san_pham,so_sao,ma_khach_hang
205100137,5,328
293500050,3,1021
205100146,5,324
422216594,5,681
308500037,5,2360
100240016,5,1764
207500007,5,131
422208977,5,404
422216098,4,2305
386000014,5,171
204000059,5,2285
422205162,5,2437
422209718,5,2929
422216098,4,1075
308500015,5,2337
422205345,5,2120
249500019,5,2060
308500037,2,1735
205100137,5,307
308500015,5,2457
308500018,3,719
422216594,5,714
204900024,4,1273
422205163,5,2321
422200306,5,1376
207500007,5,2580
365000011,4,162
422208807,4,206
422208807,5,346
100230059,5,756
308500009,5,1219
422214321,1,847
422200305,5,1306
422220081,5,124
422208345,4,3559
422203302,5,2166
222600052,5,3550
100240016,5,1761
308500015,4,2414
100240016,5,1734
249500019,5,100
308500037,5,1010
100230064,5,712
204100019,5,1025
205100137,5,228
422209262,5,1933
225200013,5,604
308500018,3,4203
200400003,5,740
422209444,5,840
243300007,3,2670
422206043,5,1109
318900012,5,91
207500001,5,2599
200500293,5,578
100230064,5,791
249500019,5,2071
422209094,5,3633
422212097,5,3327
422207812,5,3277
308500004,5,2325
422207826,4,1367
318900005,3,1336
422212333,3,1228
422205160,5,689
422206537,5,2545
365000019,2,3166
422205164,5,2342
204100054,5,2366
205100137,4,135
422206149,5,3813
422208807,5,318
422207562,5,1110
100160021,1,683
100230056,5,698
204900128,5,1458
422209053,5,1963
249500019,5,2059
308500004,4,2311
204100054,5,2397
204900056,5,608
422211997,5,2468
422205160,5,2409
100230064,5,740
223600003,3,1039
100230057,5,774
365000019,4,545
422211640,5,1229
422206248,5,1967
204900128,5,1476
422211276,5,2721
422211447,5,204
100230059,5,739
345800008,5,4235
205100137,4,251
422208156,4,2273
201600198,5,3936
422209663,5,1385
205100136,5,122
422205162,5,2337
308500018,5,734
422206101,3,1335
422203807,2,2658
204900013,4,531
204100019,5,687
422206648,4,188
365000016,5,61
422205163,5,2307
422202253,5,2347
204100019,5,1024
204100054,5,2342
308500037,5,691
422205163,5,1018
100240016,5,1163
100230057,5,702
422206042,3,3660
422215804,3,1168
422205162,5,2354
422202362,5,3148
422210784,5,529
422208976,5,170
422204259,2,4
422200236,5,1035
422204259,5,218
205100136,4,317
345800003,4,130
422211490,5,3342
100210015,5,23
100220037,5,3657
422206648,5,123
207500008,5,3294
422216416,3,165
422220606,5,1075
205100146,5,131
204100019,5,2527
422205160,5,399
207500007,5,2587
422208807,5,159
422216602,5,1837
422202253,5,2429
365000014,5,1109
308500004,5,1031
422205160,5,2441
422204028,5,851
422206042,5,3648
422202216,1,4023
422212097,5,3337
245500001,3,2264
318900005,5,632
200400003,5,816
201600198,4,3501
100230057,5,637
223600035,5,2150
422220469,1,1369
422204795,5,408
422207413,4,441
308500018,5,2400
358300002,5,2887
206400019,5,1520
422208973,5,408
422205160,5,1018
422203807,5,300
422207826,5,242
422214339,5,4329
365000015,5,61
422210980,5,1486
422205164,5,2439
422211447,2,360
422207413,5,2014
248700035,2,1528
422205160,5,2364
422220080,5,1157
422207413,3,2041
422205164,5,2318
422201448,3,502
204900010,5,1808
422209605,5,1317
100220010,5,3647
422204259,5,174
422211489,5,632
422202253,5,2320
422208807,5,282
308500037,5,699
422204906,3,1085
422216354,5,1050
201600141,5,3700
422207283,5,1784
100230056,5,715
204100003,4,2407
422208974,5,399
422212097,5,3323
224100008,5,2288
204900128,3,1310
205100136,5,235
422203807,5,2687
422211878,5,1341
318900011,5,91
318900019,1,1657
422207793,5,2925
200400004,5,775
377400001,4,1402
308500009,5,2454
100750038,4,220
100230064,5,697
422208807,5,287
308500018,5,2354
365000013,5,894
100230064,5,728
422205160,5,2337
422211446,5,321
204900128,4,1481
422204027,1,847
422206648,5,160
100230056,5,781
422210784,5,1487
422209705,5,2924
204900056,5,1446
308500009,5,1895
422210980,5,1495
327500002,5,1465
422211446,5,299
422216603,5,792
422205637,2,209
308500018,5,2442
422205152,5,3348
422208807,5,164
422208976,4,43
422202362,5,3149
318900012,5,101
200400004,5,662
200400004,5,656
422203145,1,2043
422209322,4,1140
422206648,5,215
422209048,5,3472
205100146,4,222
422220469,5,1393
422218629,5,1139
422208977,5,423
204900004,5,1456
422203807,5,2695
205100137,4,167
211300002,5,336
422219308,5,1811
245500010,4,325
422209720,5,2925
422216098,5,2285
100230059,5,769
100160021,4,3938
422217992,3,2934
204100019,5,2357
422216594,5,684
100220010,4,3668
201600019,5,3356
308500009,5,2375
308500037,5,2362
223600035,5,1798
422208181,5,1589
422208973,5,375
422210784,4,1
248700076,3,2761
204100079,5,2533
422215804,5,1179
204900024,4,1285
422205163,5,2333
207500001,5,297
422212871,5,555
422207283,5,1189
422212097,5,3218
422203809,5,2687
422208807,5,258
245500002,5,1809
100230057,5,759
422206101,5,3273
422203302,5,2638
225200013,5,2206
422203809,4,812
422203146,5,2202
308500037,5,1895
422208973,1,3169
422211447,5,284
422203609,5,189
422204884,5,1103
100240016,5,1782
308500013,5,2336
248700105,5,2938
100220009,5,2461
293500043,5,1430
422202253,5,699
100230059,5,800
422220606,5,1067
358700005,5,801
204900145,5,334
318900011,5,54
206400009,4,2245
422205805,5,4203
422204259,3,212
200400003,5,649
422216416,5,470
308500004,5,2425
422204259,4,206
422209707,5,2926
308500013,5,698
422203282,2,3684
308500009,5,2409
100230064,5,650
204900056,2,1465
205100136,4,182
318900019,4,1690
308500009,5,1026
308500004,5,1895
422203807,5,2685
422200305,5,860
318900019,1,1656
308500018,5,2315
422218101,3,2934
100180113,4,69
422207283,5,2535
200400004,5,298
308500015,5,678
204100054,5,2515
204100078,5,2547
318900005,4,1690
100190059,5,1454
204900004,5,408
422204259,4,367
327500002,5,1610
365000019,5,4041
422207423,5,1138
200500095,5,2937
422208156,5,2276
422211446,5,329
100230056,5,730
343700002,5,2128
223600034,5,220
422208807,5,307
422208977,5,397
422209053,5,4329
422205806,5,4202
249500027,5,2054
422211501,3,2094
422202253,5,694
422203145,5,1996
422211446,2,3290
200500283,4,2946
422205164,5,684
308500037,5,2460
422216416,5,504
249500013,5,1160
205100137,5,329
422216594,5,645
308500004,5,2377
308500015,5,2335
248700055,5,2749
422211640,5,1237
200400003,5,725
422200152,5,1109
249500013,4,1213
308500037,5,693
308500004,5,1219
248700055,5,3277
422207812,5,1932
422218100,5,2933
422206042,5,3678
422208807,4,177
422207413,5,1986
422215804,4,1169
100230056,5,703
204900004,5,1463
205100137,5,297
422205053,4,3960
422203510,5,2255
205100136,5,115
422208807,4,224
308500009,5,2366
204100079,5,2535
318900011,5,32
248700053,5,2514
249500019,5,795
422211447,5,305
422200306,5,1306
422208977,3,420
200400004,5,790
422210784,5,1457
422203776,5,2684
422212097,5,3334
204900013,5,504
422203976,5,529
211300002,5,2181
100230057,5,732
422209706,5,1157
422211446,5,353
422205160,5,2371
318900019,5,1076
211300002,5,2165
100190059,5,1459
205100137,4,325
308500009,5,1018
249500028,5,2205
100220009,5,2944
422205160,5,704
422205162,5,2425
365000020,4,2336
200400004,5,779
100230057,5,712
422208973,5,414
422203809,5,2690
308500004,5,2385
422212097,3,3340
204900004,5,1494
308500013,3,2401
343700002,1,2437
422214339,3,1271
422206043,4,3300
222600049,5,806
422211548,5,1509
308900002,4,1738
422202253,5,2365
422211447,5,153
308500037,5,2408
345800007,5,297
422203807,4,494
422207792,5,2930
308500009,5,2392
249500028,5,2202
100150067,5,232
200400003,5,655
308500009,5,2431
100230064,5,734
205100136,5,148
422204028,5,831
422205346,5,3610
201600072,5,3929
422200182,5,96
100230059,5,816
422203807,5,2699
200400003,5,817
422208910,4,1155
422217029,5,1424
100230064,5,800
100230064,5,24
422204777,3,4042
100220037,5,3653
422206421,1,118
100230064,5,725
422202253,5,2458
422208807,5,359
422206043,5,1734
100160021,5,3932
422222535,5,1246
422208807,5,124
422218101,5,135
256700001,2,1771
422208807,5,161
422209704,5,1641
100230064,5,670
223600026,5,1871
422206537,5,2529
422206043,1,1525
223600010,5,384
200500095,5,2939
422206648,5,126
308500009,5,696
100230057,5,675
422203145,5,2008
253900003,5,624
308500013,5,1031
422208238,5,3633
422214146,5,578
422203807,4,2673
205100136,5,218
318900019,5,1671
422206648,5,254
308500013,5,2330
200400003,5,757
205100136,4,219
211300007,5,1578
100230064,5,752
308500037,5,2332
205100137,5,236
249500007,5,1216
223600010,5,3332
308500013,5,2425
422206042,5,3652
204900010,3,1830
422204777,5,54
308500037,5,2357
422208974,5,408
308500009,5,2452
422201504,5,1101
308500009,5,684
422204027,5,838
308500013,5,2429
422205053,5,3218
308500037,5,2317
308500015,5,2323
293500050,5,1103
422205163,5,348
100160021,5,3939
249500013,5,1189
308500015,5,2437
422205164,5,1033
318900012,5,18
422206421,5,1741
422204259,4,187
205100137,5,178
308500018,5,688
365000020,5,894
206400019,5,1511
100230059,5,709
345800008,5,297
204100023,5,380
422204281,5,3083
422205163,5,709
422210980,5,1490
308500004,5,2360
100230057,5,664
422203617,4,792
422208910,5,1138
308500013,5,695
422211195,5,1419
318900011,5,88
422220469,5,1399
253900003,5,1299
205100146,5,287
201600198,1,347
200400004,5,672
422212331,5,1230
422205162,5,2336
422203145,5,1993
205100137,5,303
204100019,5,2534
253900003,5,393
308100023,4,3217
100230064,5,36
308500015,5,2307
100230059,5,664
365000014,4,4037
422216990,5,839
422211276,5,2722
205100136,5,108
422211195,5,165
422205809,5,299
422211640,5,1249
205100146,4,358
422204388,5,2478
205100136,5,195
204100019,5,2506
331300017,5,3972
358700005,5,555
422206537,5,1835
422202253,5,2342
422210980,5,1446
422206648,5,273
422210980,5,274
422220469,5,1000
205100146,5,363
205100137,5,115
100220010,5,3663
251900019,5,256
422220081,5,3203
200400003,5,697
422204657,5,1095
422207283,5,1768
422203506,5,997
422203145,5,2027
422216602,5,274
422211447,5,210
207300009,5,3667
422205162,5,2334
100210020,5,2548
422206537,5,2346
422205163,5,2412
422211446,4,371
422204657,5,1104
422205163,5,1219
207500001,5,282
204100054,5,1036
422211447,5,250
422209635,5,3275
422217292,5,1217
205100137,3,127
343700002,3,3020
249500007,5,1219
422204259,3,3020
201600198,5,3943
201600072,4,3935
204900056,5,1438
422204906,5,551
422210784,5,1497
207500007,5,1434
422208972,5,381
422200236,5,700
100220010,5,117
422205162,5,2362
422208976,5,385
100230059,5,774
245500002,5,2072
422203145,5,2004
422204259,5,250
422207826,4,1386
422204259,5,109
308500015,5,2364
204900159,5,1500
204900145,2,1811
422211446,5,210
422203145,5,1976
422205160,5,2389
422206648,5,329
249500028,4,2211
308500009,5,1023
422211878,4,1312
318900019,5,1472
422206648,5,340
422216602,5,1829
422205164,5,788
200400004,5,663
422203145,5,75
422205162,5,2368
422218629,5,1142
422203145,5,2011
204000059,5,2301
422205164,5,2384
365000015,2,3166
100230056,4,797
422211447,4,241
205100136,5,275
422206537,5,2536
422206537,5,2332
422218629,5,1138
422221911,5,4197
422207283,4,2896
422205160,5,696
248700035,5,2715
422211447,5,287
422208975,5,410
100230056,5,640
318900011,5,103
308500004,4,792
422218631,5,1141
245500009,4,2258
308500013,5,2388
253900010,5,2515
422203901,3,3203
422206648,5,184
422206100,5,1397
422211447,5,359
205100136,5,246
308500004,5,2335
422205164,5,2432
422206537,4,2508
308500013,5,2422
308500009,5,2379
308500013,5,2383
377400001,5,2886
249500027,1,188
422208807,5,77
249500021,4,2211
422214146,5,1559
422207866,5,1152
308500037,5,1029
100220009,5,3662
253900004,3,2055
422204910,3,1089
422220606,3,1089
422208976,5,165
205100137,5,283
223600035,5,325
422209443,5,792
422211878,5,661
422220469,5,1377
422205162,5,2440
204100023,5,2549
422202253,5,2376
422209663,5,1370
100240016,5,1798
422202362,5,3156
308500004,5,2402
422204259,5,139
422211446,3,2176
205100137,5,174
422204910,5,973
308500009,5,443
345800007,5,4239
422206537,5,2398
248700032,5,2719
249500021,5,2199
422205163,5,2386
100230056,5,653
422211878,5,106
204900004,5,1471
204100023,5,2547
422207826,1,1369
100220035,5,966
422216098,5,2294
204900056,5,1500
204900013,5,500
422204259,4,181
422204904,5,1066
422211489,5,3126
422203510,5,1339
211300007,5,1562
308500004,5,679
100190059,5,869
318900005,5,70
422214146,5,1528
308500013,5,1295
422217029,5,1431
422220469,4,1386
422207413,5,1864
248700075,5,3580
422211548,3,1507
249500013,5,184
422208972,5,413
205100146,5,228
422205164,5,2415
422204028,1,848
422207413,5,2011
422211447,5,263
308500004,5,686
223600010,5,3334
422209795,5,3404
249500014,5,1679
100230056,5,667
100230059,5,694
422206537,5,2530
422205807,5,138
422209634,5,1397
422208807,5,331
206400011,5,2236
422211489,5,121
422210784,5,1437
422203776,5,2700
205100136,4,181
422209704,5,2930
205100137,4,367
422211878,5,1322
422205163,5,1263
422205163,5,2374
422201504,5,1114
200400004,5,709
422208807,4,192
308500009,5,2438
422216098,2,975
422200306,5,1396
100220009,5,1729
308500009,5,678
249500021,5,2200
422208972,5,396
422207413,5,831
205100137,5,322
308500037,5,2462
422205160,5,1025
204900004,5,1474
422214146,5,653
100190059,4,1492
422216098,4,2286
422211501,5,162
308500013,5,48
422203807,5,336
422203776,1,2656
418800004,5,2774
205100146,5,116
205100137,5,158
422203145,5,1985
422211183,5,1066
223600009,5,3328
100250033,5,3558
422206537,5,681
100230064,5,567
422204884,5,1106
422211878,5,1333
422203146,5,281
422204906,5,1054
422216594,5,734
422205162,5,686
249500021,5,2184
245500010,5,2257
204900004,5,1488
207500001,5,2602
422204657,5,1101
422211447,4,364
422211447,5,285
204100054,5,2345
422217029,5,1426
100150058,4,2304
371600006,5,1135
422205163,5,2359
422211489,5,1633
200400003,4,784
224100009,4,182
422211446,5,158
422209605,5,140
422205164,3,2401
204100054,5,2500
204900013,5,554
422208974,5,423
422207413,5,2082
422205164,5,2319
205100146,5,195
100230057,5,298
422214146,5,644
422206648,5,288
422203145,3,244
100230064,5,775
249500007,5,1182
308500004,5,348
422206648,5,122
412800002,5,4024
422208974,5,388
205100146,5,352
422205160,5,2378
422207791,5,2928
204100054,5,2357
249500028,5,2207
308500004,5,2374
100230059,5,666
422205820,4,792
308500018,5,2420
308500004,5,680
308500013,5,2408
422215804,5,106
422204259,5,252
422218283,4,1420
422205164,5,2402
100210020,5,2519
422212330,1,2127
422208807,5,138
422205163,5,2347
308500015,5,710
422216487,5,380
422208807,4,294
249500021,5,1281
422207151,5,2927
343100029,5,3465
308500004,5,2365
422206421,5,4050
205100146,5,134
345800009,5,4233
422211276,5,2608
308500013,5,1036
422203807,5,624
318900019,5,312
422208975,5,422
422216990,3,101
253900004,5,1337
422205163,5,710
205100146,5,285
205100136,5,278
308500013,5,1023
422212333,5,1231
343700002,5,788
422204910,5,1055
422204904,5,1062
422208807,5,196
343100029,5,787
422206648,4,198
422203901,5,76
249500013,3,1168
422214340,5,1316
422213312,5,3271
422211195,4,1420
422211878,5,1336
249500011,5,1813
204100054,5,2496
422204259,5,334
422208974,5,419
422209718,5,1949
422210784,4,1483
100230064,5,685
100230064,5,741
422206648,5,350
422207414,4,2187
422218629,5,1151
422203146,5,1933
318900005,5,89
308500013,5,681
422206421,5,2633
422205164,5,705
200400004,5,269
422216594,5,735
100220035,5,1729
422203146,5,2222
422202253,5,2453
205100146,5,290
422208807,5,246
293500043,5,1406
422216594,5,704
422211183,4,1086
422211446,5,200
222600030,5,60
308500009,5,2425
422210980,5,1175
422210784,1,3559
204900010,5,1353
308500018,4,1786
422205162,5,2462
422209322,4,1155
222600014,5,237
205100146,5,197
232500001,5,3928
422203145,5,2010
100230056,5,752
223600026,5,325
100230057,5,34
422203807,4,2654
205100137,5,176
204000059,5,2298
206400010,5,2236
100230056,5,654
422200305,5,1385
422207791,5,2927
422220081,5,3205
422206043,5,3665
418800002,5,2772
318900019,5,100
211300002,4,1565
422206043,5,1738
308500013,5,2324
422215804,5,1197
365000018,5,812
308500009,5,682
245500010,5,2259
249500004,3,91
422208977,5,377
223600034,5,795
204100054,5,1021
422216594,5,729
249500021,5,2220
422203807,5,317
224100009,5,334
308500018,5,2375
422201374,5,210
200400004,5,789
100230056,5,694
200400003,5,795
226200018,5,3836
206200037,5,4015
